CID,IsomericSMILES
101547117,C1[C@@H]2[C@H]([C@H]3[C@H]([C@@H](O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O3)O)O)O)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)OC9=C(C(=C(C=C9C(=O)O)O)O)O)O)O)O)O
11968828,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2O)O)O[C@H]3CC[C@]4(C(C3(C)C)CC[C@@]5(C4CC=C6C5(CC[C@@]7([C@H]6CC(CC7)(C)C)C(=O)O)C)C)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O
182053,C[C@@H]1CC[C@@]2([C@@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)O)C
134692185,C1C2C([C@H]([C@@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O
29927686,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O)O)O)O
101268475,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@@H]4[C@@H](CCC3C2)[C@]5(CC[C@@H]([C@]5([C@@H]([C@H]4O)O)C)C(C)O)O)C)O)O)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O
40032,CNC(=O)OC1=CC=CC=C1OC(CCl)OC
5281267,C[C@@H]\1[C@H]2[C@H](CC/C1=C\C(=O)OCCN(C)C)[C@]3(CC[C@@H](C([C@@H]3CC2=O)(C)C)O)C
12257,CC(C)OC=O
24883683,CC(=O)O[C@@H]1CC[C@@]2([C@@H](C1(C)C)CCC34C2CCC(C3)C(C4)O[C@@H](CO)C5=CC67CC[C@H]8[C@](C6CCC5C7)(CCCC8(C)C)C)C
13245,COC1=CC=C(C=C1)C=CC(=O)O
10585075,[3H]C1=NC2=C(C(=N1)NC/C=C(\C)/CO)NC=N2
10919069,CCCCCC(C(CCCCCC[C@@H]([C@@H]1CC[C@H](O1)CCCCCCCCCC[C@@H](CC2=C[C@@H](OC2=O)C)O)O)O)O
145742,C1C[C@H](NC1)C(=O)O
5319787,CC1CSSSS1
13651,C1=CC=C(C=C1)C2=CC=NC=C2
548198,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O
100005154,CS(=O)(=O)[C@@H]1[C@@H]([C@@H]1C2=CC3=C(C=C2)OCO3)C#N
15599560,CCCCCCCCCCCCCC[C@H](C(=O)N[C@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@H](/C=C/CC/C=C\CCCCCCCCC)O)O
641709,C[C@@H]1CC(=O)[C@@H](CC2=C([C@H]3[C@H]4C(=O)C5=C([C@]4([C@@]12[C@H]3OC(=O)C)C)C=C6[C@@](C[C@H]5C)(OOC6(C)C)O)C)C(C)C
449093,C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO
2751588,CC(C)(C)OC(=O)C1=CC=C(C=C1)C=O
10941235,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@H]3[C@H]([C@@H]([C@H](O2)CO)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)O
135413564,C1=CC=C2C(=C1)C3=C(N2)SN=C3
101935954,CC(=O)O[C@@H]1C[C@@H]2[C@@]3(CCN2CC4=CC5=C(C=C43)OCO5)C=C1
101232173,C[C@@]1(CC[C@@H]2[C@@](O1)(C[C@@H]([C@@H]([C@@]2(C)CCC(=O)OC)C(C)(C)O)O)C)C=C
4482007,CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C2CC(=O)C3=C(O2)C(=C(C=C3)O)CC=C(C)C)C
17754841,CCC/C=C\1/C2=C([C@H]([C@H](CC2)O)Cl)C(=O)O1
101193824,CC(=O)O[C@H]1C[C@@H]([C@@]2([C@@H](C1(C)C)C(=O)C=C3C2[C@H](C[C@H](C3)C(=C)CO)O)C)O
432336,CC(C1CC2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC)O
170833,C[C@@H]1CC[C@H]([C@@H](C1)O)C(=C)C
10899740,C[C@@H]1CC[C@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CCC2=C
67678,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N
5281402,C[C@H](CCC[C@]1([C@@H](CC/C(=C\CO)/CO1)O)C)C(=O)CC=C(C)C
9996586,CC1=C(C2=C(C=C1O)OCC(C2=O)CC3=CC4=C(C=C3)OCO4)O
15558431,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@@H]5[C@@]6([C@H]4CC([C@@H]([C@@H]6O)O5)(C)C)CO)C)C)(C)CO)O
54600918,C\1C(NC(=C/C1=C\C=[N+]2C(CC3=CC(=C(C=C32)O)OC4C(C(C(C(O4)CO)O)O)O)C(=O)[O-])C(=O)O)C(=O)O
100016315,COC[C@@]1([C@H]([C@@H]1S(=O)(=O)C)C2=CC=C(C=C2)Cl)C(=S)N
537408,CC(=O)CCCCCCCO
494239,CC1(CCCC2(C1CCC(=C)C2CC3=C(C=CC(=C3)O)O)C)C
354088,COC1=C(C=CC(=C1)C(=O)N)O
101280238,CC(=O)O[C@@H]1[C@@]2(CC3=C(CC[C@@]4(C3=CC(=O)O[C@H]4C5=COC=C5)C)[C@@](C2=O)([C@H](C1(C)C)CC(=O)OC)C)O
11969880,CC(C)[C@@]1([C@@H]2[C@H](C3(C4(C/C(=C(/CO)\OC)/C(=O)O4)[C@H]5[C@@H](C3([C@H]1C(=O)O2)O)O5)C)OC)O
101277260,C[C@]12CCC(=O)C([C@@H]1CC[C@@]3([C@@H]2C=CC4=C5CC([C@@H](C[C@@]5(CC[C@]43C)C(=O)O)O)(C)C)C)(C)C
6142,CC1=CC(=CC=C1)NC(=O)N
99967,CC1C2C(CC1=O)C(=C)CC(C3C2OC(=O)C3=C)O
5281842,CN1C2=CC=CC=C2C(=O)C3=C1C4=C(C=C3O)OC=C4
21868678,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)OC5C(C(C(C(O5)COC6C(C(C(C(O6)CO)O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)O)O)O)O
11730903,CC(=CCC/C(=C/CC1=C(C=CC(=C1O)O)[C@@H]2CC(=O)C3=C(O2)C=C4C(=C3O)CC(C(O4)(C)C)O)/C)C
134715122,CC1[C@@H]2C[C@@H]3[C@@]45COC([C@@H]4[C@H](C(=O)O3)OC(=O)C6=CC=CC=C6)([C@H]([C@@H]([C@@H]5[C@]2(C=C(C1=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)O)O)C(=O)OC
11652150,COC1=CC(=CC(=C1OC(CO)CO)OC)CCCO
24436,[O-]S(=O)(=O)[O-].[Na+].[Na+]
5459053,CC(=O)O[C@H]1CC[C@@]2([C@@H](C1(C)C)C[C@H]([C@]34[C@@H](O3)[C@@H](CCC2=O)C(=C)C4=O)O)C
12413,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
641296,COC1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)OC
31404,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C
102019455,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@]2(O1)CC3=C(O2)C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O
780,C1=CC(=C(C=C1O)CC(=O)O)O
636555,CC#CC#CC/C=C/C=C/C(=O)NCC(C)C
26339662,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@]1(CC[C@@H]3[C@@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
21635716,C[C@H](CC/C=C(\C)/CO)[C@H]1C[C@@H]([C@@]2([C@@]1(CC=C3C2=CC[C@@H]4[C@@]3(CCC(=O)C4(C)C)C)C)C)O
7057982,C1CCO[C@H](C1)CO
5281510,C/C/1=C/[C@@H]2[C@@H]([C@@H](C[C@@]3([C@H](O3)C[C@@H]1OC(=O)C)C)OC(=O)C(C)C)C(=C)C(=O)O2
101228124,C[C@H]1CO[C@@]2(C[C@@H]1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)[C@H]([C@H]5[C@@H](O2)C[C@@H]6[C@@]5(CC[C@H]7[C@H]6CC[C@H]8[C@@]7([C@@H](C[C@@H](C8)O)O)C)C)C
53477762,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\[C@]12O[C@@]1(CC(CC2(C)C)O)C)/C)/C)/C=C/C=C(/C=C/[C@@]34O[C@@]3(CC(CC4(C)C)O)C)\C
46887680,CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O)C
15377960,COC1=C(C(=C2CC[N+]3=C(C2=C1)C=C4C=CC(=C(C4=C3)OC)O)O)OC
8183,CCCCCCCCCCC=C
5282797,CCCCC/C=C/C/C=C\CCCCCCCC(=O)O
159029,COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=CC=C3O)OC)OC
10975047,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)O)C)(C[C@H]([C@@H]([C@@]3(C)CO)OS(=O)(=O)O)O)C
102375662,CC1=C[C@H]([C@H]([C@@H](C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C(=C(C=C3)O)CC=C(C)C)O)C4=C(C=C(C=C4O)C5=CC6=C(O5)C(=C(C=C6)O)CC=C(C)C)O
7395,CS(=O)(=O)C1=CC=C(C=C1)Cl
442882,COC1=CC2=CC3=C(C(=C2C=C1OC)C4=CC5=C(C=C4)OCO5)C(=O)OC3
61125,CC1(CC2C1CCC3(CCCC2(C3)O)C)C
91402519,COC1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C=C(O2)C4=CC(=C(C=C4)O)OC
3086263,CC(=CCC[C@@](C)(C1CC[C@@]2([C@@H]1[C@@H](CC3[C@]2(CCC4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COC(=O)CC(=O)O)O)O)O)C)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)C
11972468,CC(=O)OC[C@@H]1[C@H]([C@@H](C([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)/C=C/C3=CC(=C(C=C3)O)OC)O)OC(=O)/C=C/C4=CC(=C(C=C4)O)OC)COC(=O)/C=C/C5=CC=C(C=C5)O)OC(=O)C)O)OC(=O)C
13857098,C[C@@H]1CC[C@H](CC2=C1C=CC(=N2)C)C(=C)C
101006888,C1=CC(=CC=C1[C@H]2[C@@H]3[C@H]([C@H](C4=C2C(=CC(=C4)O)O)C5=C3C=C(C=C5O)O)C6=C(C=C(C=C6)O)O)O
139585430,C[C@H](CC/C=C(/C)\C(=O)O)C1CC[C@@]2(C(C1=C)C=C3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C
12136209,CC(=CCC1=C(C=CC(=C1)/C=C/C(=O)C2=C(C=C(C(=C2)CC(C(=C)C)O)O)O)O)C
101176121,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C[C@@H]4C(=CC[C@@H]5[C@]4(C(=O)C[C@]6([C@]5(C[C@H]([C@@H]6[C@](C)(C(=O)CCC(C)(C)O)O)O)C)C)C)C(C3=O)(C)C)CO)O)O)O)O)O
559387,CCCN(C)CCC
11080904,CC(=O)O[C@@H]1[C@H](C(OC2=CC(=C3C(=O)C=C(OC3=C12)C4=CC=CC=C4)OC)(C)C)OC(=O)C
56940701,C1C2=C([C@@H](S1)CCCCC(=O)O)NC(=O)N2
44374142,CCC(=O)C[C@H]1C[C@@](C2=C(CCN(C1)C=O)C3=CC=CC=C3N2)(C4=C(C=C5C(=C4)[C@]67CCN8[C@H]6[C@@](C=CC8)([C@H]([C@]([C@@H]7N5C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
442130,CC1C(O1)(C)C(=O)O[C@@H]2[C@@H](C3=C(C=CC4=C3OC(=O)C=C4)OC2(C)C)OC(=O)C
21774617,CCCCCCCC(C)CCCCCCCCCC(=O)OC\1=C(C(=O)O/C1=C\[C@H](C)CCC/C(=C/CC/C(=C/CCC2=COC=C2)/C)/C)C
66577029,[2H]C(=C\1CC[C@@H](C/C1=C(\[2H])/C=C/2\CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O)[2H]
44134964,CC1=C(SC=[N+]1CC2=CC(=NC(=N2)C)N)CCO.Cl.[Cl-]
3086684,CCC[C@@H]1C[C@H](N(C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl.C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2
15966088,CC(C)C(=O)OC1[C@]2([C@@H]3C[C@H]([C@@]4([C@@H]([C@@]3(CO1)[C@H]([C@H]([C@H]2OC(=O)C)OC(=O)C)O)C(=O)[C@@H]([C@@]5([C@]46[C@H](O6)C[C@H]5C7=COC=C7)C)OC(=O)C)C)O)C
123134743,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O[C@@H]2[C@@H]([C@H]([C@@H](OC2OC3=C(OC4=C(C(=CC(=C4C3=O)O)O)CC=C(C)C)C5=CC=C(C=C5)OC)C)O)O)O)O)O
10225582,C1=CC=C(C=C1)C(=O)OC[C@@]2([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
15226483,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2C=CC4=C5CC(CC[C@@]5(CC[C@]43C)C(=O)O)(C)C)C)(C)C)O
10031631,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=CC(=C(C=C7CCN6C)OC)O3)O)OC)OC
11968751,C[C@H]1[C@H]([C@H]([C@H]([C@@H](O1)OC2=C(C=C3C4=C2OC(=O)C5=CC(=C(C(=C54)OC3=O)OC)O)O)OC(=O)C)O)O
24883709,CCN1CC2(CCC(C34[C@H]2C[C@H]([C@H]31)C56[C@H]4[C@H]([C@@H](CC5)C(=C)[C@H]6O)O)O)C
25201573,C1=C(NC=N1)CC[NH3+]
5318997,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O
354368,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC)C3=CC=CC=C3
42607649,CC1(C=CC2=CC(=C(C=C2O1)O)C(=O)CC(=O)C3=CC4=C(C=C3)OC(C=C4)(C)C)C
54604632,CC1=C2C[C@@H]3[C@@]45CO[C@@]([C@@H]4[C@H](C(=O)O3)OC(=O)/C=C(\C)/C(C)(C)OC(=O)C)([C@H]([C@@H]([C@@H]5[C@]2(C=C(C1=O)O)C)O)O)C(=O)OC
11428306,C1OC2=C(O1)C=C(C=C2)C[C@H](CO)[C@H](CC3=CC4=C(C=C3)OCO4)CO
102360331,C=C[C@@H]1[C@@H]2C[C@H]3C4=C(C[C@H](N3C(=O)C2=CO[C@H]1O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C(=O)O)C6=CC=CC=C6N4
5315622,CC(CCC(=O)O)[C@H]1CCC2[C@@]1(C(CC3[C@H]2C(C[C@H]4[C@@]3(CCC(C4)OC(=O)C)C)O)O)C
5281555,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
116129621,CCOC(C)CNC(=O)NC(=O)/C=C/C(=O)O
14296,CC1=C(N=C(C(=N1)C)C)C
53399170,CC1=CC(=CC(=C1)O)C=CC2=CC(=C(C=C2)O)OC.C(C1C(C(C(C(O1)O)O)O)O)O
21577108,C[C@@H]1C[C@@H]2[C@@](CC[C@]3([C@]2(CC[C@@]4(C3=CC(=O)C5=C(C6=C(C=C54)O[C@@]7(C8=CC=C9[C@](C8=CC(=O)[C@@]7(O6)O)(CC[C@@]2([C@@]9(CC[C@@]3([C@H]2C[C@](CC3)(C)C(=O)OC)C)C)C)C)C)C)C)C)C)(CC1=O)C
14630598,CC(C)CC(=O)OC1=C(C(=C(C(=C1O)OC)O)C(=O)/C=C/C2=CC=CC=C2)OC
6108,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-]
101637165,CC(=CCC[C@](C)(C=C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O)O)O)O)C
44557158,C1=CC(=CC=C1C#CC(=O)C2=CC=C(C=C2)O)O
21152828,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4[C@@H](C(CC5)(C)C)O)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@H]([C@@H](C3(C)C)O)O)C
551434,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)NC)C)CN1C
132427619,C[C@]12CC[C@]3([C@]1(CC(=O)O2)C([C@@]4([C@]3(COC4=O)C)C)O)O
100003893,COC[C@@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=CC=C2)C3=CC=C(C=C3)OC)CN
29420,CCOC(C)CO
7428,COC(=O)C1=CC(=C(C(=C1)O)O)O
441980,CC1(C=CC2=C(O1)C=C(C3=C2OC(=CC3=O)CO)O)C
15228661,CC1(C=CC2=C(O1)C=CC(=C2O)[C@H]3CC4=C(C5=C(C=C4)OC(C=C5)(C)C)OC3)C
5324512,C[C@H]1C2=C(C3=C(C=C(C=C3)O)OC2=O)O[C@]1(C)CCC/C(=C/C(=O)C=C(C)C)/C
16834,C1CCOC(C1)N2C=NC3=C(N=CN=C32)NCC4=CC=CC=C4
486614,COC1=C(C=CC(=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC)O
543517,CC1CCC(C(=O)C1)(C)C(C)C
10323393,CC(=CCC/C(=C/CC1=C(C=CC(=C1O)O)[C@@H]2CC(=O)C3=C(O2)C=C(C(=C3O)CC=C(C)C)O)/C)C
11092980,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)OC)O
5283336,CCCCC/C=C/CC=O
21629841,C/C(=C\CCC(C)(C=C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/CC[C@@H](C(C)(C)O)O
5491382,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)OC)C4=CC(=C(C=C4)O)O)O)O)O
13653327,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)OC)C)(C[C@H]([C@@H](C3(C)C)O)O)C
5373026,C/C=C/1\CCC2C1(CCCC2)C
101609071,CN1[C@@H](C2=C(C=CC3=C2OCO3)C4=C1C5=CC6=C(C=C5C=C4)OCO6)CC(=O)C[C@@H]7C8=C(C=CC9=C8OCO9)C1=C(N7C)C2=CC3=C(C=C2C=C1)OCO3
14081290,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C
101151867,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)OC(=O)C(CC(=O)O)[C@@H]3[C@H](OC(=O)C4=CC(=C(C(=C34)O)O)O)C(=O)O)O
88363,CC(=O)O[C@H]1CCN2[C@H]1CC[C@@H](C2)N
11546423,CC(=O)OC[C@@H]1[C@H](OC2=C3C(=CC(=C2O1)OC)C=CC(=O)O3)C4=CC(=C(C=C4)O)OC
6325371,CC=CCCCCCCCCCCCCC1=C(C(=O)C=C(C1=O)OC)O
11099375,CC(=CCC1=C(C=CC(=C1)/C=C/C(=O)C2=C(C=C(C=C2)O)O)O)C
102445611,COC1=C(C=CC(=C1)CC[C@@H](C[C@@H]([C@H](CC2=CC=C(C=C2)O)O)O)O)O
161300,CC[C@@H]1C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
100966506,C[C@H](C[C@@H](/C=C(\C)/C(=O)O)O)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)O)C)C
53447401,CC(=CCCC(C)(C1(CCC2(C1C(CC3C2CC(C4C3(CCC(C4(C)C)O)C)O)O)C)C)OC5C(C(C(C(O5)CO)O)O)O)C
89755,C[C@H]1CC[C@@H](C[C@@H]1O)C(=C)C
12302914,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C
6428535,CC1=C[C@H]2[C@@H](CC1)C(=CCCC2(C)C)C
11869438,COC1=CC2=C(C=CN=C2C=C1)C(=O)[C@H]3C[C@H]4CCN3C[C@@H]4C=C
5317057,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O)C4=CC(=C(C=C4)O)O)O
46883404,CC1(CC[C@@H]([C@]23[C@@H]1[C@@H]([C@@]([C@]45[C@H]2CC[C@H]([C@H]4O)C(=C)[C@H]5O)(OC3)O)O)O)C
6432025,C[C@@]1(CC[C@@H]2[C@]3(CCCC([C@@H]3CC[C@]2(O1)C)(C)C)C)C=C
6432173,C[C@@]12CCCC(C1=CC(=O)O2)(C)C
21636199,C1C(OC2=C(C1=O)C(=C(C(=C2)O)C3=CC(=C(C=C3C4=CC(=O)C5=C(C=C(C=C5O4)O)O)O)O)O)C6=CC=C(C=C6)O
140110,CC1=CC(=C)CC(C1)(C)C
9803424,C[C@@H]1CC[C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)O)C
5318667,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)CO)O)C)C(=O)O
157649,CC(=C1C(=O)OC2=C(O1)C=C(C=C2OC)OC)C
10719998,CC(=O)O[C@@H]1[C@H]2[C@@](C[C@@H]([C@@H](C2(C)C)OC(=O)C)O)([C@@H]3[C@H](C[C@@H]4C[C@@]3([C@H]1OC(=O)C)[C@@H](C4=C)O)O)C
5322010,C(CCCCCCCCCCCCCCC(=O)O)CCCCCCCCCCCCCC(=O)O
74029747,CC12CCC(CC1C3=CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C(=O)O
12315435,CC(CCC1=C(C2=C(C=C1)C(=O)C3=C(C=CC=C3O2)O)OC)C(=O)O
10893488,C[C@](CC[C@H](C(C)(C)O)O)(C=C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
91699070,COC[C@H]1[C@@H]([C@@H]([C@@H](C(O1)O)OC)O)O
5484385,CC(C)C(=C)CC[C@H]([C@H]1[C@@H](C[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC(=O)C)C)C)C)O)C(=O)O
5458579,C[C@]12C[C@@H]3[C@]4([C@]56[C@H]1C(=O)[C@@](O5)([C@@H]7C[C@H]([C@]8(CC=CC(=O)[C@@]8([C@H]7CCC6(C(=O)O4)O)C)O)O)OC[C@H]2C(=O)O3)C
441729,CCN1C[C@@]2(CCC[C@@]34[C@@H]2CC([C@H]31)[C@]56[C@H]4[C@H]([C@H](CC5)C(=C)[C@H]6O)O)C
101245659,C[C@H]1C2[C@@H]3[C@@H](CC[C@]2([C@@H](CC1=O)O)C)C(=C)C(=O)O3
10418553,CCCCC[C@H]1CCCCCCCCCC(=O)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)OC(=O)[C@@H](C)CC)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)C)O)O)O)OC(=O)[C@@H](C)CC)O[C@@H]5[C@H]([C@H]([C@H](O[C@H]5O1)C)O)O)CO)O
54091496,CC(=CC(=O)O)CCC(C(C)(C)O)O
14577188,COC1=CC(=C2C(=C1)OC3=C(C=C(C(=C3C2=O)O)C(=O)O)OC)O
101222267,CC1([C@H]2CC(=O)[C@@]3([C@@H]1[C@@H](C(=O)[C@]45[C@H]3CC[C@H](C4)C(=C)C5O)O)CO2)C
906526,C/C=C(/C)\C(=O)OC(C)(C)[C@@H]1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3
76708,CC(=O)SC(=O)C
45487148,C[C@@H]1[C@H](C2[C@@H](C(=C[C@@]1(C2=O)OC)CC=C)O)C3=CC(=C(C(=C3)OC)OC)OC
